-0.402753 -0.789482 -0.518324 2.7146 -1.37906 1.66648
-0.402693 -0.793586 -0.517027 2.71489 -1.38161 1.66528
-0.402633 -0.797693 -0.515713 2.71517 -1.38415 1.66409
-0.402573 -0.801803 -0.514382 2.71544 -1.38667 1.66291
-0.402513 -0.805916 -0.513034 2.71571 -1.38918 1.66173
-0.402453 -0.810032 -0.511669 2.71598 -1.39168 1.66056
-0.402393 -0.81415 -0.510287 2.71625 -1.39417 1.6594
-0.402333 -0.818271 -0.508888 2.7165 -1.39664 1.65825
-0.402273 -0.822394 -0.507472 2.71676 -1.3991 1.6571
-0.402213 -0.82652 -0.50604 2.71701 -1.40155 1.65596
-0.402129 -0.826604 -0.505775 2.71708 -1.40138 1.65602
-0.402188 -0.822478 -0.507208 2.71683 -1.39893 1.65716
-0.402248 -0.818355 -0.508624 2.71658 -1.39647 1.6583
-0.402308 -0.814235 -0.510022 2.71632 -1.394 1.65946
-0.402368 -0.810117 -0.511404 2.71605 -1.39151 1.66062
-0.402428 -0.806002 -0.512769 2.71579 -1.38901 1.66179
-0.402488 -0.80189 -0.514117 2.71551 -1.3865 1.66296
-0.402548 -0.797781 -0.515448 2.71524 -1.38398 1.66414
-0.402608 -0.793675 -0.516762 2.71496 -1.38144 1.66533
-0.402668 -0.789571 -0.518058 2.71467 -1.37889 1.66653
-0.402584 -0.78966 -0.517793 2.71474 -1.37872 1.66659
-0.402524 -0.793763 -0.516496 2.71503 -1.38127 1.66539
-0.402464 -0.797869 -0.515183 2.71531 -1.38381 1.6642
-0.402404 -0.801978 -0.513852 2.71559 -1.38633 1.66302
-0.402344 -0.806089 -0.512504 2.71586 -1.38884 1.66184
-0.402284 -0.810203 -0.51114 2.71613 -1.39134 1.66067
-0.402224 -0.81432 -0.509758 2.71639 -1.39382 1.65951
-0.402164 -0.81844 -0.508359 2.71665 -1.3963 1.65836
-0.402104 -0.822562 -0.506944 2.71691 -1.39876 1.65721
-0.402044 -0.826687 -0.505511 2.71716 -1.4012 1.65608
-0.401959 -0.82677 -0.505247 2.71723 -1.40103 1.65613
-0.402019 -0.822646 -0.506679 2.71698 -1.39858 1.65727
-0.402079 -0.818525 -0.508095 2.71672 -1.39612 1.65842
-0.402139 -0.814406 -0.509493 2.71646 -1.39365 1.65957
-0.402199 -0.810289 -0.510875 2.7162 -1.39117 1.66073
-0.402259 -0.806176 -0.512239 2.71593 -1.38867 1.6619
-0.402319 -0.802065 -0.513587 2.71566 -1.38616 1.66307
-0.402379 -0.797957 -0.514917 2.71538 -1.38364 1.66425
-0.402439 -0.793852 -0.516231 2.7151 -1.3811 1.66544
-0.402499 -0.78975 -0.517527 2.71482 -1.37855 1.66664
-0.402414 -0.789839 -0.517262 2.71489 -1.37838 1.66669
-0.402354 -0.793941 -0.515965 2.71517 -1.38093 1.6655
-0.402294 -0.798045 -0.514652 2.71545 -1.38347 1.66431
-0.402234 -0.802152 -0.513322 2.71573 -1.38599 1.66313
-0.402174 -0.806262 -0.511974 2.716 -1.3885 1.66195
-0.402114 -0.810375 -0.51061 2.71627 -1.39099 1.66078
-0.402054 -0.814491 -0.509228 2.71653 -1.39348 1.65962
-0.401994 -0.818609 -0.50783 2.71679 -1.39595 1.65847
-0.401934 -0.82273 -0.506415 2.71705 -1.39841 1.65733
-0.401875 -0.826854 -0.504983 2.7173 -1.40086 1.65619
-0.40179 -0.826937 -0.504718 2.71737 -1.40068 1.65625
-0.40185 -0.822814 -0.50615 2.71712 -1.39824 1.65738
-0.40191 -0.818694 -0.507565 2.71687 -1.39578 1.65853
-0.40197 -0.814577 -0.508964 2.71661 -1.39331 1.65968
-0.40203 -0.810462 -0.510345 2.71634 -1.39082 1.66084
-0.402089 -0.806349 -0.511709 2.71607 -1.38833 1.66201
-0.402149 -0.80224 -0.513056 2.7158 -1.38582 1.66318
-0.402209 -0.798133 -0.514387 2.71552 -1.38329 1.66436
-0.402269 -0.794029 -0.5157 2.71524 -1.38076 1.66555
-0.402329 -0.789929 -0.516996 2.71496 -1.37821 1.66675
-0.402244 -0.790018 -0.51673 2.71503 -1.37804 1.6668
-0.402185 -0.794118 -0.515434 2.71532 -1.38059 1.66561
-0.402125 -0.798221 -0.514121 2.7156 -1.38312 1.66442
-0.402065 -0.802327 -0.512791 2.71587 -1.38565 1.66324
-0.402005 -0.806436 -0.511444 2.71615 -1.38816 1.66206
-0.401945 -0.810548 -0.51008 2.71641 -1.39065 1.6609
-0.401885 -0.814662 -0.508699 2.71668 -1.39314 1.65974
-0.401825 -0.818779 -0.507301 2.71694 -1.39561 1.65859
-0.401765 -0.822899 -0.505886 2.7172 -1.39807 1.65744
-0.401706 -0.827021 -0.504454 2.71745 -1.40051 1.6563
-0.401621 -0.827104 -0.50419 2.71752 -1.40034 1.65636
-0.401681 -0.822983 -0.505621 2.71727 -1.39789 1.6575
-0.401741 -0.818864 -0.507036 2.71701 -1.39543 1.65864
-0.4018 -0.814748 -0.508434 2.71675 -1.39296 1.65979
-0.40186 -0.810634 -0.509815 2.71649 -1.39048 1.66095
-0.40192 -0.806523 -0.511179 2.71622 -1.38798 1.66212
-0.40198 -0.802415 -0.512526 2.71595 -1.38548 1.66329
-0.40204 -0.798309 -0.513856 2.71567 -1.38295 1.66447
-0.4021 -0.794207 -0.515169 2.71539 -1.38042 1.66566
-0.40216 -0.790108 -0.516465 2.7151 -1.37787 1.66685
-0.402075 -0.790197 -0.516199 2.71517 -1.3777 1.66691
-0.402015 -0.794296 -0.514903 2.71546 -1.38025 1.66571
-0.401955 -0.798398 -0.51359 2.71574 -1.38278 1.66453
-0.401895 -0.802502 -0.512261 2.71602 -1.3853 1.66335
-0.401836 -0.80661 -0.510914 2.71629 -1.38781 1.66217
-0.401776 -0.81072 -0.50955 2.71656 -1.39031 1.66101
-0.401716 -0.814833 -0.508169 2.71682 -1.39279 1.65985
-0.401656 -0.818949 -0.506771 2.71708 -1.39526 1.6587
-0.401596 -0.823067 -0.505357 2.71734 -1.39772 1.65755
-0.401537 -0.827188 -0.503925 2.71759 -1.40017 1.65642
-0.401452 -0.827271 -0.50366 2.71766 -1.39999 1.65647
-0.401512 -0.823151 -0.505092 2.71741 -1.39755 1.65761
-0.401572 -0.819034 -0.506507 2.71716 -1.39509 1.65875
-0.401631 -0.814919 -0.507904 2.7169 -1.39262 1.6599
-0.401691 -0.810806 -0.509285 2.71663 -1.39014 1.66106
-0.401751 -0.806697 -0.510648 2.71636 -1.38764 1.66223
-0.401811 -0.80259 -0.511995 2.71609 -1.38513 1.6634
-0.401871 -0.798486 -0.513325 2.71581 -1.38261 1.66458
-0.401931 -0.794385 -0.514637 2.71553 -1.38008 1.66577
-0.40199 -0.790287 -0.515933 2.71524 -1.37754 1.66696
-0.401906 -0.790376 -0.515667 2.71532 -1.37737 1.66702
-0.401846 -0.794474 -0.514372 2.7156 -1.37991 1.66582
-0.401786 -0.798574 -0.513059 2.71588 -1.38244 1.66463
-0.401726 -0.802677 -0.51173 2.71616 -1.38496 1.66346
-0.401666 -0.806783 -0.510383 2.71643 -1.38747 1.66228
-0.401607 -0.810892 -0.50902 2.7167 -1.38997 1.66112
-0.401547 -0.815004 -0.507639 2.71697 -1.39245 1.65996
-0.401487 -0.819119 -0.506242 2.71723 -1.39492 1.65881
-0.401427 -0.823235 -0.504827 2.71748 -1.39737 1.65767
-0.401368 -0.827355 -0.503396 2.71774 -1.39982 1.65653
-0.401283 -0.827439 -0.503131 2.71781 -1.39965 1.65659
-0.401343 -0.82332 -0.504562 2.71756 -1.3972 1.65772
-0.401403 -0.819203 -0.505977 2.7173 -1.39475 1.65887
-0.401462 -0.81509 -0.507374 2.71704 -1.39228 1.66002
-0.401522 -0.810979 -0.508754 2.71677 -1.38979 1.66117
-0.401582 -0.80687 -0.510118 2.71651 -1.3873 1.66234
-0.401642 -0.802765 -0.511464 2.71623 -1.38479 1.66351
-0.401702 -0.798662 -0.512794 2.71595 -1.38227 1.66469
-0.401761 -0.794563 -0.514106 2.71567 -1.37974 1.66588
-0.401821 -0.790466 -0.515401 2.71539 -1.3772 1.66707
-0.401737 -0.790556 -0.515135 2.71546 -1.37703 1.66712
-0.401677 -0.794652 -0.51384 2.71574 -1.37957 1.66593
-0.401617 -0.798751 -0.512528 2.71603 -1.3821 1.66474
-0.401557 -0.802853 -0.511199 2.7163 -1.38462 1.66356
-0.401497 -0.806958 -0.509852 2.71658 -1.38713 1.66239
-0.401438 -0.811065 -0.508489 2.71685 -1.38962 1.66123
-0.401378 -0.815175 -0.507109 2.71711 -1.3921 1.66007
-0.401318 -0.819289 -0.505712 2.71737 -1.39457 1.65892
-0.401259 -0.823404 -0.504298 2.71763 -1.39703 1.65778
-0.401199 -0.827522 -0.502867 2.71788 -1.39947 1.65665
-0.401115 -0.827606 -0.502602 2.71795 -1.3993 1.6567
-0.401174 -0.823489 -0.504033 2.7177 -1.39686 1.65784
-0.401234 -0.819374 -0.505447 2.71744 -1.3944 1.65898
-0.401294 -0.815261 -0.506844 2.71718 -1.39193 1.66013
-0.401353 -0.811152 -0.508224 2.71692 -1.38945 1.66128
-0.401413 -0.807045 -0.509587 2.71665 -1.38696 1.66245
-0.401473 -0.80294 -0.510933 2.71638 -1.38445 1.66362
-0.401533 -0.798839 -0.512262 2.7161 -1.38193 1.6648
-0.401592 -0.794741 -0.513574 2.71582 -1.3794 1.66598
-0.401652 -0.790646 -0.51487 2.71553 -1.37686 1.66718
-0.401568 -0.790735 -0.514603 2.7156 -1.37669 1.66723
-0.401508 -0.79483 -0.513308 2.71589 -1.37923 1.66604
-0.401448 -0.798928 -0.511997 2.71617 -1.38176 1.66485
-0.401388 -0.803028 -0.510668 2.71645 -1.38428 1.66367
-0.401329 -0.807132 -0.509322 2.71672 -1.38679 1.6625
-0.401269 -0.811238 -0.507959 2.71699 -1.38928 1.66134
-0.401209 -0.815347 -0.506579 2.71725 -1.39176 1.66018
-0.40115 -0.819459 -0.505182 2.71752 -1.39423 1.65903
-0.40109 -0.823573 -0.503768 2.71777 -1.39668 1.65789
