-0.316231 -0.631932 -0.135035 0.0751716 -0.640256 1.19519
-0.316404 -0.633565 -0.137685 0.0770707 -0.633625 1.1941
-0.318482 -0.637233 -0.136213 0.0838703 -0.634415 1.16464
-0.31543 -0.64056 -0.134153 0.0703966 -0.638682 1.20206
-0.314139 -0.64658 -0.126458 0.0606195 -0.653656 1.2116
-0.314349 -0.655224 -0.113342 0.0531136 -0.67871 1.19461
-0.3099 -0.663989 -0.0992291 0.0308712 -0.708517 1.24045
-0.308744 -0.676395 -0.0783868 0.0161348 -0.749378 1.22944
-0.303724 -0.689662 -0.055858 -0.00640525 -0.796335 1.2749
-0.303712 -0.691905 -0.0568845 -0.00646962 -0.793063 1.27554
-0.303617 -0.692354 -0.0561837 -0.00647189 -0.793315 1.27564
-0.303628 -0.690111 -0.0551575 -0.00640755 -0.796587 1.275
-0.308638 -0.676827 -0.0776961 0.01612 -0.749636 1.22956
-0.3098 -0.664413 -0.098536 0.0308464 -0.708784 1.24057
-0.31424 -0.655634 -0.112658 0.0530743 -0.678979 1.19476
-0.314036 -0.646985 -0.125771 0.0605732 -0.653932 1.21175
-0.315326 -0.64096 -0.133469 0.0703426 -0.63896 1.20222
-0.31837 -0.637628 -0.135536 0.0838079 -0.63469 1.16481
-0.316299 -0.633963 -0.137002 0.0770119 -0.633903 1.19427
-0.316125 -0.632332 -0.134352 0.0751147 -0.640532 1.19535
-0.31602 -0.632732 -0.133668 0.0750579 -0.640809 1.19552
-0.316194 -0.634362 -0.136318 0.0769532 -0.634181 1.19443
-0.318258 -0.638022 -0.134858 0.0837454 -0.634965 1.16499
-0.315222 -0.641361 -0.132784 0.0702887 -0.639238 1.20238
-0.313933 -0.647391 -0.125085 0.0605268 -0.654208 1.2119
-0.314131 -0.656044 -0.111975 0.053035 -0.679248 1.1949
-0.3097 -0.664837 -0.0978429 0.0308215 -0.709051 1.24069
-0.308533 -0.67726 -0.077005 0.0161053 -0.749893 1.22968
-0.303533 -0.690561 -0.0544567 -0.00640983 -0.796838 1.2751
-0.303522 -0.692803 -0.0554827 -0.00647415 -0.793567 1.27573
-0.303426 -0.693252 -0.0547811 -0.00647641 -0.79382 1.27583
-0.303438 -0.69101 -0.0537556 -0.00641212 -0.79709 1.27519
-0.308428 -0.677692 -0.0763136 0.0160906 -0.750151 1.2298
-0.3096 -0.665261 -0.0971493 0.0307967 -0.709318 1.24082
-0.314021 -0.656454 -0.111291 0.0529958 -0.679518 1.19505
-0.31383 -0.647798 -0.124397 0.0604805 -0.654484 1.21204
-0.315118 -0.641762 -0.132099 0.0702348 -0.639516 1.20253
-0.318146 -0.638417 -0.13418 0.0836831 -0.635241 1.16516
-0.316089 -0.63476 -0.135635 0.0768944 -0.634459 1.19459
-0.315915 -0.633133 -0.132985 0.0750011 -0.641086 1.19568
-0.291545 -0.62955 -0.138874 -0.0245388 -0.631808 1.57813
-0.290999 -0.631146 -0.141592 -0.0267499 -0.625044 1.58633
-0.290215 -0.633877 -0.14172 -0.0297526 -0.623756 1.59729
-0.290097 -0.638427 -0.137645 -0.0300812 -0.631261 1.59845
-0.289936 -0.644795 -0.129429 -0.030291 -0.64761 1.59952
-0.289738 -0.653053 -0.117057 -0.0303506 -0.672758 1.60048
-0.289538 -0.663332 -0.100487 -0.0301737 -0.70661 1.60092
-0.289335 -0.675797 -0.079677 -0.02982 -0.748996 1.60096
-0.289257 -0.690633 -0.0546062 -0.0291945 -0.799595 1.59835
-0.289159 -0.692889 -0.0556109 -0.0294319 -0.796364 1.60063
-0.303331 -0.693701 -0.0540795 -0.00647867 -0.794073 1.27593
-0.303342 -0.69146 -0.0530542 -0.0064144 -0.797342 1.27529
-0.308323 -0.678125 -0.075622 0.0160758 -0.750409 1.22992
-0.3095 -0.665685 -0.0964555 0.0307719 -0.709586 1.24094
-0.313912 -0.656865 -0.110606 0.0529566 -0.679787 1.1952
-0.313727 -0.648204 -0.12371 0.0604343 -0.65476 1.21219
-0.315014 -0.642163 -0.131414 0.070181 -0.639795 1.20269
-0.318034 -0.638812 -0.133502 0.0836208 -0.635516 1.16534
-0.315984 -0.635159 -0.134951 0.0768358 -0.634737 1.19476
-0.31581 -0.633533 -0.1323 0.0749443 -0.641363 1.19584
-0.341275 -0.651169 -0.103136 0.168733 -0.686797 0.780256
-0.341773 -0.652991 -0.105399 0.17274 -0.681199 0.775626
-0.341489 -0.655506 -0.105797 0.171417 -0.679181 0.777385
-0.340151 -0.659325 -0.102854 0.16199 -0.683529 0.786493
-0.337775 -0.664466 -0.0965938 0.144856 -0.694367 0.802563
-0.334372 -0.670998 -0.0870182 0.120784 -0.711883 0.824925
-0.329975 -0.679059 -0.0740784 0.0909117 -0.736344 0.852317
-0.324611 -0.688811 -0.0577459 0.0565657 -0.767956 0.883507
-0.318382 -0.700491 -0.0379292 0.0192656 -0.806888 0.91611
-0.318453 -0.702768 -0.0388643 0.0193893 -0.8037 0.915033
-0.291533 -0.629975 -0.13815 -0.0245322 -0.632107 1.57814
-0.29099 -0.631569 -0.140868 -0.0267416 -0.625344 1.58633
-0.290208 -0.6343 -0.140996 -0.0297423 -0.624057 1.59729
-0.29009 -0.638853 -0.136921 -0.0300707 -0.63156 1.59845
-0.289929 -0.645225 -0.128702 -0.0302807 -0.647906 1.59952
-0.289732 -0.653491 -0.116327 -0.0303407 -0.67305 1.60047
-0.289533 -0.663779 -0.0997542 -0.0301645 -0.706896 1.60091
-0.28933 -0.676256 -0.0789401 -0.0298116 -0.749274 1.60095
-0.289251 -0.691106 -0.0538657 -0.0291871 -0.799863 1.59834
-0.289155 -0.693361 -0.0548701 -0.0294243 -0.796632 1.60063
-0.303236 -0.694151 -0.0533775 -0.00648092 -0.794326 1.27602
-0.303247 -0.69191 -0.0523524 -0.00641667 -0.797594 1.27538
-0.308218 -0.678557 -0.0749298 0.0160611 -0.750667 1.23003
-0.3094 -0.666109 -0.0957613 0.0307471 -0.709853 1.24106
-0.313803 -0.657275 -0.109922 0.0529174 -0.680057 1.19535
-0.313624 -0.64861 -0.123022 0.0603881 -0.655036 1.21234
-0.31491 -0.642564 -0.130728 0.0701272 -0.640073 1.20285
-0.317923 -0.639207 -0.132823 0.0835585 -0.635792 1.16551
-0.315879 -0.635558 -0.134267 0.0767772 -0.635016 1.19492
-0.315705 -0.633934 -0.131616 0.0748876 -0.64164 1.196
-0.341079 -0.651497 -0.102567 0.168646 -0.68701 0.780542
-0.341576 -0.653317 -0.104831 0.17265 -0.681413 0.775915
-0.341294 -0.655833 -0.105228 0.171328 -0.679395 0.777674
-0.339956 -0.659654 -0.102284 0.161906 -0.683744 0.786775
-0.337581 -0.664801 -0.0960222 0.144782 -0.694581 0.802834
-0.33418 -0.671341 -0.0864439 0.120723 -0.712096 0.82518
-0.329785 -0.679411 -0.0735007 0.0908668 -0.736556 0.852553
-0.324424 -0.689176 -0.0571645 0.0565382 -0.768164 0.883722
-0.318198 -0.700871 -0.0373442 0.0192554 -0.807091 0.916304
-0.318269 -0.703146 -0.0382798 0.019379 -0.803903 0.915227
-0.291521 -0.6304 -0.137425 -0.0245256 -0.632406 1.57814
-0.29098 -0.631993 -0.140144 -0.0267333 -0.625645 1.58632
-0.290201 -0.634723 -0.140272 -0.0297319 -0.624358 1.59728
-0.290084 -0.639278 -0.136195 -0.0300602 -0.63186 1.59844
-0.289923 -0.645655 -0.127975 -0.0302704 -0.648203 1.59951
-0.289726 -0.653929 -0.115597 -0.0303308 -0.673342 1.60047
-0.289528 -0.664227 -0.0990207 -0.0301552 -0.707182 1.60091
-0.289325 -0.676716 -0.0782029 -0.0298032 -0.749551 1.60094
-0.289246 -0.691579 -0.0531246 -0.0291797 -0.800131 1.59834
-0.28915 -0.693834 -0.054129 -0.0294168 -0.796901 1.60062
-0.303141 -0.6946 -0.0526752 -0.00648316 -0.79458 1.27612
-0.303152 -0.69236 -0.0516503 -0.00641894 -0.797847 1.27548
-0.308113 -0.67899 -0.0742375 0.0160464 -0.750925 1.23015
-0.309301 -0.666533 -0.095067 0.0307223 -0.710121 1.24119
-0.313695 -0.657686 -0.109237 0.0528783 -0.680327 1.19549
-0.313521 -0.649016 -0.122335 0.0603419 -0.655313 1.21249
-0.314807 -0.642965 -0.130043 0.0700734 -0.640352 1.20301
-0.317811 -0.639602 -0.132145 0.0834963 -0.636068 1.16568
-0.315774 -0.635957 -0.133583 0.0767186 -0.635295 1.19508
-0.3156 -0.634335 -0.130932 0.0748309 -0.641917 1.19616
-0.340883 -0.651826 -0.101998 0.16856 -0.687223 0.780827
-0.34138 -0.653644 -0.104263 0.172561 -0.681626 0.776203
-0.341098 -0.656159 -0.10466 0.171239 -0.67961 0.777962
-0.33976 -0.659984 -0.101714 0.161823 -0.683959 0.787057
-0.337387 -0.665135 -0.0954502 0.144708 -0.694796 0.803104
-0.333988 -0.671683 -0.085869 0.120662 -0.71231 0.825435
-0.329595 -0.679764 -0.0729226 0.0908219 -0.736767 0.852789
-0.324237 -0.689542 -0.0565827 0.0565106 -0.768372 0.883936
-0.318015 -0.70125 -0.036759 0.0192452 -0.807294 0.916497
-0.318086 -0.703525 -0.0376947 0.0193687 -0.804107 0.91542
end
