-0.41392 -0.750864 -0.612916 2.73908 -1.4545 -1.50007
-0.409049 -0.741291 -0.618762 2.75426 -1.42691 -1.50254
-0.433518 -0.721231 -0.609374 2.66159 -1.35455 -1.47124
-0.409902 -0.684848 -0.629748 2.73597 -1.26985 -1.48387
-0.433068 -0.658625 -0.615668 2.63232 -1.17377 -1.43991
-0.408205 -0.616827 -0.62877 2.70213 -1.05938 -1.44798
-0.406241 -0.582616 -0.61989 2.6726 -0.936682 -1.41836
-0.425753 -0.559804 -0.58795 2.52164 -0.818325 -1.32909
-0.397813 -0.524641 -0.581446 2.57334 -0.672169 -1.3183
-0.401448 -0.530337 -0.579347 2.55702 -0.678525 -1.31288
-0.401297 -0.530777 -0.578828 2.55717 -0.678423 -1.3129
-0.397667 -0.525084 -0.580926 2.57349 -0.672069 -1.31832
-0.425572 -0.560192 -0.587432 2.5218 -0.818175 -1.32907
-0.406082 -0.582963 -0.619344 2.67272 -0.936478 -1.41831
-0.408045 -0.617119 -0.628223 2.70225 -1.05913 -1.44791
-0.432879 -0.658854 -0.615146 2.63246 -1.17349 -1.43981
-0.409741 -0.685032 -0.629219 2.73609 -1.26952 -1.48376
-0.433331 -0.721363 -0.608876 2.66175 -1.3542 -1.47111
-0.408892 -0.741387 -0.618261 2.7544 -1.42652 -1.50241
-0.413758 -0.750943 -0.612426 2.73922 -1.45411 -1.49994
-0.413595 -0.751023 -0.611934 2.73936 -1.45372 -1.49981
-0.408735 -0.741483 -0.61776 2.75453 -1.42613 -1.50229
-0.433144 -0.721495 -0.608378 2.6619 -1.35386 -1.47097
-0.40958 -0.685215 -0.628689 2.73622 -1.26918 -1.48366
-0.432689 -0.659082 -0.614624 2.6326 -1.17321 -1.43971
-0.407884 -0.61741 -0.627676 2.70237 -1.05887 -1.44783
-0.405924 -0.58331 -0.618798 2.67284 -0.936275 -1.41826
-0.425391 -0.560579 -0.586914 2.52195 -0.818025 -1.32905
-0.39752 -0.525527 -0.580406 2.57364 -0.671969 -1.31834
-0.401145 -0.531217 -0.57831 2.55732 -0.67832 -1.31292
-0.400994 -0.531657 -0.577792 2.55748 -0.678218 -1.31294
-0.397373 -0.525971 -0.579885 2.57379 -0.671868 -1.31837
-0.42521 -0.560966 -0.586395 2.5221 -0.817875 -1.32903
