-0.431786 -0.528358 -0.437554 1.74142 -0.442758 2.52376
-0.435713 -0.534827 -0.42116 1.64933 -0.448099 2.59159
-0.429472 -0.534216 -0.404277 1.52576 -0.422729 2.72099
-0.419983 -0.532349 -0.389622 1.39485 -0.39426 2.87052
-0.410254 -0.531919 -0.373015 1.23957 -0.374462 3.04546
-0.399807 -0.532664 -0.355156 1.06649 -0.364018 -3.04117
-0.390474 -0.53605 -0.333946 0.886467 -0.370938 -2.84192
-0.381411 -0.541394 -0.310734 0.717738 -0.39169 -2.65397
-0.372647 -0.548654 -0.285789 0.571017 -0.424252 -2.48769
-0.37029 -0.549839 -0.289598 0.568012 -0.413904 -2.47142
-0.46701 -0.563098 -0.386651 1.55901 -0.561373 2.55965
-0.475432 -0.578343 -0.355448 1.45061 -0.592474 2.61478
-0.471133 -0.580732 -0.333857 1.34393 -0.583337 2.70962
-0.461453 -0.57721 -0.322235 1.25311 -0.55819 2.81358
-0.450689 -0.574034 -0.310302 1.15207 -0.53563 2.93199
-0.439244 -0.571904 -0.297162 1.03956 -0.518672 3.06464
-0.427901 -0.571901 -0.281321 0.916888 -0.511919 -3.07674
-0.416746 -0.574065 -0.262991 0.790616 -0.516144 -2.9323
-0.405455 -0.577886 -0.243233 0.667495 -0.529514 -2.78912
-0.403524 -0.578347 -0.248105 0.669885 -0.518482 -2.77893
-0.370173 -0.550288 -0.289013 0.567784 -0.413976 -2.47108
-0.372525 -0.549102 -0.285209 0.570796 -0.424319 -2.48735
-0.381278 -0.541823 -0.310154 0.717438 -0.391746 -2.65354
-0.390331 -0.536459 -0.333368 0.886088 -0.370973 -2.8414
-0.399653 -0.53305 -0.354582 1.06605 -0.364025 -3.04058
-0.410088 -0.532279 -0.372447 1.23912 -0.374432 3.04609
-0.419808 -0.532683 -0.389062 1.39441 -0.394195 2.87115
-0.429288 -0.534524 -0.403727 1.52535 -0.422632 2.7216
-0.435526 -0.53511 -0.420615 1.64896 -0.447971 2.59218
-0.431606 -0.528637 -0.437003 1.74104 -0.442611 2.52435
-0.395188 -0.505076 -0.468547 1.94842 -0.338633 2.45284
-0.388099 -0.504246 -0.464267 1.91942 -0.30986 2.50215
-0.378025 -0.502346 -0.449495 1.77785 -0.263262 2.67103
-0.369642 -0.502684 -0.431328 1.55757 -0.230006 2.91351
-0.362026 -0.504914 -0.410621 1.26984 -0.214973 -3.0615
-0.353789 -0.508555 -0.388418 0.959429 -0.219237 -2.72642
-0.34695 -0.514464 -0.363585 0.692524 -0.248143 -2.4387
-0.340793 -0.522332 -0.336834 0.497287 -0.293204 -2.22347
-0.335488 -0.532158 -0.308342 0.364592 -0.348374 -2.07246
-0.333864 -0.534479 -0.310406 0.35813 -0.341676 -2.05748
-0.466782 -0.563331 -0.386162 1.55878 -0.561244 2.56014
-0.475191 -0.57857 -0.354982 1.45042 -0.592361 2.61524
-0.47089 -0.580977 -0.333392 1.34375 -0.583242 2.71007
-0.461216 -0.577482 -0.32176 1.25292 -0.558114 2.81404
-0.45046 -0.574332 -0.309816 1.15186 -0.535574 2.93244
-0.439024 -0.57223 -0.296665 1.03934 -0.518636 3.06508
-0.427692 -0.572253 -0.280816 0.916679 -0.511904 -3.07632
-0.416547 -0.57444 -0.262479 0.790427 -0.516146 -2.93191
-0.405267 -0.578284 -0.242716 0.667335 -0.529528 -2.78878
-0.40334 -0.578748 -0.247582 0.669717 -0.5185 -2.77858
-0.370056 -0.550738 -0.288429 0.567556 -0.414047 -2.47073
-0.372403 -0.54955 -0.284628 0.570575 -0.424386 -2.487
-0.381145 -0.542253 -0.309573 0.717138 -0.391803 -2.65311
-0.390187 -0.536868 -0.332789 0.885708 -0.371009 -2.84087
-0.399499 -0.533436 -0.354007 1.06561 -0.364031 -3.03998
-0.409923 -0.532639 -0.37188 1.23866 -0.374403 3.04671
-0.419633 -0.533018 -0.388502 1.39397 -0.39413 2.87177
-0.429105 -0.534831 -0.403177 1.52495 -0.422534 2.7222
-0.435339 -0.535393 -0.420071 1.64859 -0.447843 2.59276
-0.431427 -0.528915 -0.436452 1.74066 -0.442464 2.52494
-0.395063 -0.505387 -0.467955 1.94785 -0.338464 2.45355
-0.387982 -0.504572 -0.463669 1.91879 -0.309705 2.50292
-0.377921 -0.502698 -0.448888 1.77705 -0.263151 2.67194
-0.369548 -0.503062 -0.430715 1.55664 -0.229954 2.91454
-0.361943 -0.505315 -0.410004 1.2689 -0.214988 -3.06046
-0.353717 -0.508979 -0.387799 0.958652 -0.219312 -2.72557
-0.346888 -0.514908 -0.362966 0.69201 -0.248253 -2.43812
-0.34074 -0.522794 -0.336217 0.496981 -0.293324 -2.22311
-0.335443 -0.532634 -0.307729 0.364416 -0.34849 -2.07224
-0.333823 -0.534956 -0.309792 0.357954 -0.341795 -2.05726
-0.466555 -0.563564 -0.385673 1.55856 -0.561114 2.56062
-0.47495 -0.578798 -0.354516 1.45024 -0.592247 2.61569
-0.470648 -0.581223 -0.332927 1.34357 -0.583148 2.71051
-0.46098 -0.577754 -0.321285 1.25272 -0.558038 2.81449
-0.450232 -0.574631 -0.30933 1.15165 -0.535518 2.9329
-0.438805 -0.572556 -0.296167 1.03913 -0.518601 3.06553
-0.427482 -0.572605 -0.28031 0.916469 -0.511888 -3.0759
-0.416348 -0.574816 -0.261967 0.790238 -0.516147 -2.93152
-0.40508 -0.578682 -0.242198 0.667174 -0.529543 -2.78843
-0.403156 -0.579149 -0.247059 0.669548 -0.518519 -2.77823
-0.369939 -0.551188 -0.287844 0.567328 -0.414119 -2.47039
-0.372281 -0.549998 -0.284047 0.570354 -0.424454 -2.48666
-0.381012 -0.542683 -0.308992 0.716837 -0.391859 -2.65268
-0.390044 -0.537276 -0.33221 0.885328 -0.371045 -2.84035
-0.399345 -0.533822 -0.353432 1.06517 -0.364038 -3.03938
-0.409758 -0.533 -0.371312 1.23821 -0.374374 3.04734
-0.419458 -0.533352 -0.387942 1.39353 -0.394066 2.8724
-0.428921 -0.535139 -0.402626 1.52455 -0.422437 2.7228
-0.435151 -0.535677 -0.419526 1.64822 -0.447715 2.59334
-0.431248 -0.529193 -0.435901 1.74027 -0.442317 2.52552
-0.394937 -0.505699 -0.467363 1.94729 -0.338295 2.45426
-0.387866 -0.504897 -0.463071 1.91815 -0.30955 2.50368
